"STABBR","ZIP2","UNITID","COUNTYCD","treat_pu4_i","lag.OpenDoor_pu4_i","lag.Doct_Res_pu4_i","lag.net_price_pu4_i","treat_priv4_i","lag.OpenDoor_priv4_i","lag.Doct_Res_priv4_i","lag.net_price_priv4_i","treat_profit4_i","lag.OpenDoor_profit4_i","lag.Doct_Res_profit4_i","lag.net_price_profit4_i","treat_i","mean_cost_all_i","prop_pub_neigh","net_price_i","cost_attndce_i","instate_tui_fees_i","outstate_tui_fees_i","net_tuition_rev_i","instruct_expendts_i","fac_salary_month_i","prop_fac_fulltime_i","prop_Pell_grant_i","prop_loan_i","transf_rate_FTE_i","non_resident_alien_i","distance_only_i","White_i","Black_i","Hispanic_i","Asian_i","race_other_i","prop_part_time_i","undup_count_i","med_debt_grads_i","med_debt_nongrads_i","med_debt_1st_gen_i","med_debt_cont_gen_i","prop_adlts_up_HS_c","unemplymnt_rate_c","prop_poverty_c","death_rate_c","prop_net_migration_c","LONGITUD","LATITUDE","New_Eng_i","Mid_East_i","Great_Lakes_i","Plains_i","Southeast_i","Southwest_i","Rocky_Mount_i","Far_West_i","Rural_i","net_price_t0","county","White_z","Black_z","Hispanic_z","Asian_z","other_z","citzn_born_abroad_z","rent_income_ratio_z","single_mother_hshld_z","Bach_or_more_z","Gini_z","prop_crime_z","med_rent_z","med_income_z","prop_EITC_z","Rank_s","State.Gross.Domestic.Product_s","Absolute.Domestic.Migration_s","Non.Farm.Payroll_s","core_lower_div_s","common_numberg_s","Asocc_degree_gtd_s","reverse_trsnfer_s","race_other_z","state_sup_per_inhabi_s","Need_based_s","Nonneed_based_s","Nongrant_Aid_s","neigh_i","prop_pub_neigh_i","prop_pri_NoProf_neigh_i","prop_Profit_neigh_i","tot_living_oncampus","total_students","pct_living_on_campus_i","prop_inst_aid_i","prop_Research_all_i","prop_OpenDoor_all_i","Northeast","Midwest","South","West"
"CA","93277","123217","06107",0,0,0,,0,0,0,,1,1,0,19745,1,19745,0,1664,8453,1390,7690,482,5753,9106,0.442,0.66,0.0109,0.0383,0.0016,0,0.2113,0.0236,0.6884,0.0367,0.04,0.5313,15686,4500,5500,4500,5113,0.562,0.098,0.222,0.07,-0.033,-119.315182,36.323877,0,0,0,0,0,0,0,1,0,1659,"06107",0.525215563384394,0.0207096560717831,0.404110788874399,0.0288261284232244,0.0211378632461995,0.0855797326308052,0.248212196073332,0.319722540045767,0.224735677403492,0.4457,0.0308668846613719,943,25751,0.231,34,46,3,43,1,0,0,0,0.0211378632461995,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0,0,1,,1354,0,0,0,1,0,0,0,1
"CA","93403","113193","06079",1,0,0,19979,0,0,0,,1,1,0,11284,2,15631.5,0.5,9441,15922,1338,8702,1047,5794,8946,0.345,0.27,0.0407,0.0846,0.0041,0,0.5537,0.0294,0.313,0.0313,0.0726,0.5994,15212,8500,10500,8500,8436,0.289,0.03,0.127,0.088,0.03,-120.742235,35.331276,0,0,0,0,0,0,0,1,0,8211,,0.587609211393921,0.0154408385212835,0.227901871236199,0.10625150918291,,0.138964135196146,0.228282483494471,0.203474529217418,0.370155711471047,0.428701364443152,0.0348465890404512,1212.84379904481,34271.1014151575,0.135815823561087,34,46,3,43,1,0,0,0,0.062796569665687,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.5,0,0.5,,509,0,0.42,0,0.5,0,0,0,1
"CA","93454","108807","06083",0,0,0,,0,0,0,,1,1,0,13652,1,13652,0,3564,10784,1352,6784,659,5928,8493,0.2768,0.49,0.0135,0.0429,0.0013,0,0.2664,0.0222,0.6279,0.0365,0.0469999999999999,0.6143,17070,6750,8000,6625,8349,0.369,0.04,0.126,0.074,-0.037,-120.421144,34.943716,0,0,0,0,0,0,0,1,0,3641,"06079",0.293325542482271,0.0119518737882128,0.620780324559773,0.0533850362540172,0.020557222915726,0.123493039277596,0.277973258268825,0.227538594304344,0.158562551601269,0.4216,0.0266591812289215,1175,21603,0.197,34,46,3,43,1,0,0,0,0.020557222915726,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0,0,1,,877,0,0,0,1,0,0,0,1
"CA","93555","111896","06029",0,0,0,,0,0,0,,0,0,0,,0,,,10584,16699,1290,7254,629,5613,13354,0.3611,0.38,0,0.1071,0.0014,0,0.4008,0.0708,0.3861,0.0403,0.102,0.8098,9291,6705.32342505146,10339.8470338181,6822.60796701688,6632.63691933745,0.539,0.081,0.205,0.073,-0.003,-117.66767,35.567525,0,0,0,0,0,0,0,1,0,8670,"06029",0.671858248957713,0.0469922572960095,0.179720071471114,0.0577724836212031,0.0436569386539605,0.11248354435978,0.200201409869084,0.228383138279741,0.287343785503295,0.4367,0.060066385721657,851,31061,0.165,34,46,3,43,1,0,0,0,0.0436569386539605,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,0,,,,,164,0,0.02,,,0,0,0,1
"CA","93654","117052","06019",0,0,0,,2,0,0,19351,1,1,0,19745,3,19548,0,3470,10154,1304,7568,506,5027,9096,0.4025,0.61,0.0097,0.0663,1e-04,0,0.176,0.024,0.7185,0.0507,0.0307999999999999,0.6385,16612,3500,4374,3500,3022,0.476,0.076,0.213,0.075,-0.005,-119.458555,36.605428,0,0,0,0,0,0,0,1,0,2465,"06019",0.242906043059599,0.00659010205060942,0.705780735148277,0.0268722607888928,0.0178508589526217,0.117368473652615,0.29692125518058,0.209080176022325,0.150040727667662,0.4123,0.053784092320516,872,19190,0.305,34,46,3,43,1,0,0,0,0.0178508589526217,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0,0.666666666666667,0.333333333333333,73,882,0.0827664399092971,0.08,0,0.333333333333333,0,0,0,1
"CA","93730","489201","06019",1,0,0,5872,2,0,0,19351,0,0,0,,3,12611.5,0.333333333333333,2462,8982,1304,7496,580,3852,8569,0.3113,0.41,0.0054,0.0888,1e-04,0,0.3637,0.0237,0.4287,0.1298,0.0540999999999999,0.6641,10980,3500,6946.6556659228,3500,2750,0.476,0.076,0.213,0.075,-0.005,-119.731261,36.88686,0,0,0,0,0,0,0,1,0,7107,"06019",0.656523429904725,0.00933307408127552,0.147287575345129,0.172661870503597,0.0141940501652734,0.141735115013822,0.298076923076923,0.139235987147447,0.585320310255674,0.4162,0.0272558680331656,1843,44177.6469829401,0.059,34,46,3,43,1,0,0,0,0.0141940501652734,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.333333333333333,0.666666666666667,0,,630,0,0.06,0,0,0,0,0,1
"CA","93741","114789","06019",1,0,0,5872,2,0,0,19351,0,0,0,,3,12611.5,0.333333333333333,2955,9903,1304,7496,447,4730,9430,0.3782,0.66,0.0106,0.0693,4e-04,0,0.2157,0.0523,0.5623,0.1289,0.0407999999999999,0.648,36000,3500,4500,3500,3500,0.476,0.076,0.213,0.075,-0.005,-119.796096,36.768164,0,0,0,0,0,0,0,1,0,3176,,0.124576189891786,0.327067333697343,0.430980902266903,0.117375574143969,,0.179362914057865,0.308319587417915,0.4180935164997,0.272861500315488,0.474320951878807,0.0223635410627881,1187.83827750927,27470.8287766709,0.287841388473992,34,46,3,43,1,0,0,0,0,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.333333333333333,0.666666666666667,0,,1891,0,0.27,0,0,0,0,0,1
"CA","93901","115393","06053",1,0,0,11167,0,0,0,,0,0,0,,1,11167,1,4114,11120,1420,8870,400,4763,7785,0.3485,0.48,0,0.0556,4e-04,0,0.2146,0.0259,0.6487,0.0473,0.0634999999999999,0.6963,18259,3532,8373.30194027246,5524.44637330119,5441.70732071985,0.491,0.064,0.133,0.063,-0.086,-121.666054,36.675091,0,0,0,0,0,0,0,1,0,9323,"06053",0.394738805970149,0.0184701492537313,0.521231343283582,0.047910447761194,0.0176492537313437,0.103903632720834,0.242434431741762,0.341171116504854,0.219673627753053,0.4365,0.0261041016083055,1093,23818,0.166,34,46,3,43,1,0,0,0,0.0176492537313437,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,1,0,0,,855,0,0.03,0,0,0,0,0,1
"CA","93940","119067","06053",1,0,0,11167,0,0,0,,0,0,0,,1,11167,1,7720,14342,1176,7368,1009,4950,8526,0.3853,0.38,0.0177,0.1358,0.0051,0,0.3473,0.0326,0.4471,0.0771,0.0959,0.668,12329,6660,9706.90444907275,6839,5750,0.491,0.064,0.133,0.063,-0.086,-121.884931,36.590558,0,0,0,0,0,0,0,1,0,5425,"06053",0.681012658227848,0.030776269635504,0.167424126887296,0.0746987951807229,0.0460881500686292,0.120637236320951,0.244875277846382,0.127482504255722,0.494629177900458,0.4544,0.0230877760604586,1479,34423,0.082,34,46,3,43,1,0,0,0,0.0460881500686292,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,1,0,0,,374,0,0,0,0,0,0,0,1
"CA","94061","111434","06081",3,0.666666666666667,0,6267.33333333333,4,0,0.25,25886,3,0.666666666666667,0,30203.3333333333,10,20785.5555555556,0.3,3241,10446,1360,7744,1456,7171,10453,0.4089,0.29,0.0094,0.0635,0.0616,0,0.2371,0.0329,0.4483,0.1412,0.1405,0.8042,10216,9064,12955,9000,9500,0.258,0.023,0.068,0.065,-0.049,-122.265398,37.44877,0,0,0,0,0,0,0,1,0,3070,"06081",0.500330609114232,0.0128805310904811,0.365865270173768,0.0837366764526964,0.0371869131688225,0.156032352764194,0.261476147614761,0.184405940594059,0.395814202632384,0.4475,0.0199593182257706,1680,40160,0.067,34,46,3,43,1,0,0,0,0.0371869131688225,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.3,0.4,0.3,,243,0,0.71,0.1,0.4,0,0,0,1
"CA","94112","112190","06075",3,0.333333333333333,0.333333333333333,10387.3333333333,10,0.1,0.1,29086.7,4,0.75,0,31440.5,17,23638.1777777778,0.176470588235294,3635,10392,1696,10372,1475,6397,9737,0.4186,0.3,0.0065,0.082,0.027,0,0.2308,0.0706,0.2497,0.3484,0.1005,0.675,38862,8000,9813,7500,9500,0.238,0.024,0.101,0.07,0,-122.451155,37.725953,0,0,0,0,0,0,0,1,0,3373,"06075",0.151583575970052,0.0358904272386951,0.288074157703963,0.489262582446967,0.0351892566403229,0.37961145938465,0.313866039952997,0.215504529176322,0.283718542993247,0.4378,0.0208818847064647,1520,25834,0.145,34,46,3,43,1,0,0,0,0.0351892566403229,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.176470588235294,0.588235294117647,0.235294117647059,,764,0,0.37,0.117647058823529,0.294117647058824,0,0,0,1
"CA","94402","122791","06081",4,0.5,0,8147.25,9,0.111111111111111,0.222222222222222,28571.7777777778,3,0.666666666666667,0,31837,16,22852.0092592593,0.25,1769,9316,1344,6300,1295,6376,10569,0.4468,0.21,0.0056,0.0638,0.0976,0,0.2569,0.0282,0.3042,0.2237,0.187,0.7014,14317,6000,10000,6000,5500,0.258,0.023,0.068,0.065,-0.049,-122.334801,37.535698,0,0,0,0,0,0,0,1,0,1521,"06081",0.587166036354764,0.0137042007238421,0.144768411207352,0.211134154772071,0.0432271969419709,0.205222929854781,0.220255653883972,0.12620171298724,0.593341467666028,0.4704,0.0193316362958197,1779,54060,0.04,34,46,3,43,1,0,0,0,0.0432271969419709,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.25,0.5625,0.1875,,475,0,0.41,0.125,0.3125,0,0,0,1
"CA","94501","108667","06001",4,0.25,0.25,10682,11,0.0909090909090909,0.0909090909090909,29494.2727272727,4,0.75,0,31440.5,19,23872.2575757576,0.210526315789474,7275,13680,1254,7806,1078,4803,8521,0.4078,0.5,0.0068,0.1317,0.0012,0,0.1532,0.1775,0.2372,0.3355,0.0966,0.793,10615,9500,11492.6811293086,7596.48277734794,7553.17924235444,0.296,0.031,0.09,0.062,-0.009,-122.279303,37.781017,0,0,0,0,0,0,0,1,0,8352,"06001",0.44828733483317,0.0801197756582908,0.1282043157261,0.275880097594981,0.0675084761874581,0.222675546780877,0.1977971546581,0.20414557724753,0.482076798269335,0.4646,0.0248237314459329,1383,38947,0.103,34,46,3,43,1,0,0,0,0.0675084761874581,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.210526315789474,0.578947368421053,0.210526315789474,,155,0,0,0.105263157894737,0.263157894736842,0,0,0,1
"CA","94523","113634","06013",3,0.333333333333333,0.333333333333333,12692.6666666667,5,0.2,0,23238.4,1,1,0,30251,9,22060.6888888889,0.333333333333333,5072,11553,1312,8564,1939,6115,9234,0.3381,0.21,0.0113,0.095,0.0601,0,0.3541,0.0562,0.2637,0.1717,0.1543,0.5982,29855,6000,5019,6000,5560,0.282,0.032,0.078,0.071,0.008,-122.073142,37.968516,0,0,0,0,0,0,0,1,0,5637,"06013",0.64266574466246,0.0151842567781715,0.14559022675541,0.142968277292765,0.0535914945111935,0.144275500583525,0.231699012597889,0.111025916270511,0.522816855621927,0.437,0.025570417258382,1523,42099,0.064,34,46,3,43,1,0,0,0,0.0535914945111935,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.333333333333333,0.555555555555556,0.111111111111111,,593,0,0,0.111111111111111,0.333333333333333,0,0,0,1
"CA","94539","120290","06001",3,0.333333333333333,0,10494.6666666667,3,0,0.333333333333333,25212.6666666667,2,0.5,0,33027,8,22911.4444444444,0.375,9444,16540,1164,6828,1675,4845,11687,0.2808,0.25,0.0072,0.1068,0.0462,0,0.1636,0.0321,0.2506,0.4288,0.1249,0.5705,15318,7375,11292.8219301804,7375,7875,0.296,0.031,0.09,0.062,-0.009,-121.916339,37.52773,0,0,0,0,0,0,0,1,0,9864,"06001",0.176616246928747,0.0110373157248157,0.038544226044226,0.724854115479115,0.0489480958230962,0.374282691817244,0.111221122112211,0.0465064030554931,0.704919869998879,0.3761,0.0195254366410898,2024,64395,0.041,34,46,3,43,1,0,0,0,0.0489480958230962,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.375,0.375,0.25,,324,0,0.03,0.125,0.25,0,0,0,1
"CA","94545","111920","06001",4,0.5,0.25,8558,10,0.1,0.1,25388.8,6,0.666666666666667,0,31969.3333333333,20,21972.0444444444,0.2,5088,12068,1142,7742,1189,5433,9891,0.3813,0.38,0.0092,0.1173,0.0061,0,0.1534,0.0964,0.4058,0.2386,0.1058,0.6985,19853,7750,12460,7500,8125,0.296,0.031,0.09,0.062,-0.009,-122.105636,37.642458,0,0,0,0,0,0,0,1,0,5385,"06001",0.156998386896637,0.0987095173098399,0.291196178185879,0.380040948008438,0.0730549695992061,0.310225997815574,0.297373029772329,0.262578397212544,0.271129172183919,0.4021,0.0245883332469178,1507,30380,0.119,34,46,3,43,1,0,0,0,0.0730549695992061,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.2,0.5,0.3,,596,0,0,0.1,0.35,0,0,0,1
"CA","94551","366401","06001",1,0,0,11566,1,0,0,33570,1,1,0,39824,3,28320,0.333333333333333,4245,11204,1134,7734,1173,5362,9566,0.345,0.26,0.0046,0.1556,0.0144,0,0.3492,0.0409,0.3088,0.2012,0.0999,0.6361,12994,6724,9730.62180111545,6387.39776570091,6281.93278778017,0.296,0.031,0.09,0.062,-0.009,-121.80058,37.710873,0,0,0,0,0,0,0,1,0,4136,"06001",0.576727272727273,0.0165333333333333,0.230593939393939,0.139539393939394,0.0366060606060608,0.144115482562534,0.246349942062572,0.161478416251293,0.393693890956864,0.3899,0.0305467162150934,1669,42152,0.073,34,46,3,43,1,0,0,0,0.0366060606060608,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.333333333333333,0.333333333333333,0.333333333333333,,311,0,0,0,0.333333333333333,0,0,0,1
"CA","94558","119331","06055",2,0.5,0,11324,0,0,0,,0,0,0,,2,11324,1,11180,18168,1142,6758,947,4750,8826,0.3382,0.29,0.0094,0.1119,0.0037,0,0.2844,0.051,0.4449,0.1361,0.0836,0.6129,8379,8857,11750,9333,7360,0.329,0.03,0.088,0.089,-0.082,-122.274381,38.274081,0,0,0,0,0,0,0,1,0,10775,"06055",0.597695926832486,0.00600935113664678,0.340275843874126,0.0283465490201826,0.0276723291365586,0.111843521271106,0.236836233824186,0.175761546020308,0.314094272810161,0.449,0.0278663957648991,1505,31531,0.091,34,46,3,43,1,0,0,0,0.0276723291365586,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,1,0,0,,304,0,0.09,0,0.5,0,0,0,1
"CA","94565","117894","06013",0,0,0,,1,0,0,33570,0,0,0,,1,33570,0,5350,11666,1312,8564,673,6706,8850,0.3905,0.38,0.0163,0.0686,0.0019,0,0.2468,0.1334,0.424,0.1045,0.0913,0.6395,13123,7375,8125,7850,5500,0.282,0.032,0.078,0.071,0.008,-121.860967,38.006474,0,0,0,0,0,0,0,1,0,5253,"06013",0.185827982878545,0.154249152844658,0.45172329231318,0.141240859639736,0.0669587123238811,0.183745834233335,0.324202060819301,0.291057187939784,0.178492577767407,0.4386,0.0282957316081957,1339,23826,0.184,34,46,3,43,1,0,0,0,0.0669587123238811,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0,1,0,,601,0,0,0,0,0,0,0,1
"CA","94607","117247","06001",5,0.2,0.2,11828.8,11,0.0909090909090909,0.0909090909090909,29494.2727272727,4,0.75,0,31440.5,20,24254.5242424242,0.25,10391,16851,1254,7806,1073,5639,9091,0.3479,0.43,0.0154,0.1008,0.062,0,0.1591,0.2116,0.2163,0.2503,0.1627,0.7187,17817,9500,9000,9500,7063,0.296,0.031,0.09,0.062,-0.009,-122.26283,37.797257,0,0,0,0,0,0,0,1,0,6077,"06001",0.199755463854501,0.35285801620052,0.126088950022925,0.271014825003821,0.050282744918233,0.200923713426886,0.285898186073727,0.50233977619532,0.337962718487617,0.5276,0.0309330402121543,972,30320.1445880381,0.21,34,46,3,43,1,0,0,0,0.050282744918233,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.25,0.55,0.2,,222,0,0,0.1,0.25,0,0,0,1
"CA","94619","118772","06001",5,0.2,0.2,11828.8,10,0.1,0.1,29076.8,4,0.75,0,31440.5,19,24115.3666666667,0.263157894736842,8994,15569,1254,7806,1109,4416,9193,0.2932,0.41,0.0134,0.1298,8e-04,0,0.1671,0.2447,0.297,0.1885,0.1027,0.7506,11674,9500,15679,10250,9000,0.296,0.031,0.09,0.062,-0.009,-122.167335,37.789088,0,0,0,0,0,0,0,1,0,10892,"06001",0.310560299937513,0.263861695480108,0.166257029785461,0.197792126640283,0.061528848156635,0.190038268850744,0.263339610797238,0.283805345033905,0.426104561152793,0.4564,0.0264353768809373,1359,36714,0.121,34,46,3,43,1,0,0,0,0.061528848156635,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.263157894736842,0.526315789473684,0.210526315789474,,157,0,0,0.105263157894737,0.263157894736842,0,0,0,1
"CA","94704","125170","06001",5,0.2,0.2,11828.8,10,0.1,0.1,29653.1,3,0.666666666666667,0,33735.3333333333,18,25072.4111111111,0.277777777777778,6394,13252,1254,7806,1014,3792,8816,0.2952,0.31,0.0165,0.1885,0.0043,0,0.237,0.1463,0.2559,0.249,0.1118,0.7094,11081,8097,11304.0026833109,7866,9500,0.296,0.031,0.09,0.062,-0.009,-122.269877,37.869769,0,0,0,0,0,0,0,1,0,8720,"06001",0.43532909344071,0.0499002747149362,0.106160388364129,0.35028035976367,0.0583298837165548,0.138664598149214,0.433098591549296,0.399707174231332,0.667468223978014,0.6238,0.0296783141605741,1327,42186.1370204896,0.079,34,46,3,43,1,0,0,0,0.0583298837165548,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.277777777777778,0.555555555555556,0.166666666666667,,210,0,0,0.111111111111111,0.222222222222222,0,0,0,1
"CA","94806","112826","06013",3,0,0.333333333333333,15211,10,0.1,0.1,29653.1,3,0.666666666666667,0,33735.3333333333,16,26199.8111111111,0.1875,6951,13262,1312,8564,757,6827,9078,0.3322,0.44,0.0196,0.0669,0.0226,0,0.1063,0.172,0.4384,0.1924,0.0909,0.6734,10505,5465,9503.32856434149,5250,7750,0.282,0.032,0.078,0.071,0.008,-122.337377,37.969381,0,0,0,0,0,0,0,1,0,6455,"06013",0.145941577185083,0.179128111237567,0.452438682435219,0.174971547330397,0.0475200818117341,0.2042539495222,0.282086211929551,0.262020566981656,0.176951934939698,0.4206,0.0271773359252038,1199,24929,0.172,34,46,3,43,1,0,0,0,0.0475200818117341,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.1875,0.625,0.1875,,287,0,0,0.125,0.1875,0,0,0,1
"CA","94904","118347","06041",3,0,0.333333333333333,15211,7,0.142857142857143,0.142857142857143,30976.7142857143,3,0.666666666666667,0,33735.3333333333,13,26641.0158730159,0.230769230769231,7442,14464,1492,9712,1612,14062,10702,0.4038,0.34,0.0115,0.1049,0.0135,0,0.4941,0.0341,0.3072,0.0784,0.0862000000000001,0.6764,8140,9500,19878,9500,9900,0.177,0.024,0.066,0.076,-0.011,-122.549149,37.954897,0,0,0,0,0,0,0,1,0,10373,"06041",0.84700593995826,0.0146090865307433,0.0613260555466367,0.0410178198747793,0.0360410980895807,0.134110273301842,0.223318385650224,0.168789808917197,0.688249143835616,0.5651,0.0221770603027163,1730,60927.0624572484,0.043,34,46,3,43,1,0,0,0,0.0360410980895807,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.230769230769231,0.538461538461538,0.230769230769231,,179,0,0.09,0.153846153846154,0.230769230769231,0,0,0,1
"CA","95003","110334","06087",1,0,1,17884,0,0,0,,0,0,0,,1,17884,1,7780,14848,1270,7462,1318,7012,8082,0.3978,0.38,0.0172,0.1076,0.0066,0,0.4227,0.0129,0.4624,0.0318,0.0702,0.6167,17467,9405,12500,9191,9500,0.294,0.05,0.122,0.065,-0.066,-121.924797,36.989448,0,0,0,0,0,0,0,1,0,7471,"06087",0.781919661044569,0.00839240609467938,0.145889350607024,0.0265216328526033,0.0372769494011244,0.100312580404804,0.28479381443299,0.213048986486486,0.514721795090837,0.4195,0.023878460190119,1757,50613.8079385123,0.073,34,46,3,43,1,0,0,0,0.0372769494011244,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,1,0,0,,684,0,0.07,1,0,0,0,0,1
"CA","95014","113333","06085",2,0.5,0,9959,4,0,0.25,25886,2,0.5,0,33027,8,22957.3333333333,0.25,4690,11267,1561,7501,1900,6428,9179,0.3714,0.25,0.0311,0.0804,0.1055,0,0.1811,0.0266,0.269,0.3597,0.1636,0.487,30817,6334,8000,6334,6334,0.264,0.027,0.073,0.056,-0.059,-122.045558,37.320788,0,0,0,0,0,0,0,1,0,4675,"06085",0.267731690886344,0.00502037019215347,0.0454560035928528,0.655567317871235,0.0262246174574147,0.340622123799269,0.160043615216865,0.0602465961549699,0.764642806081113,0.4103,0.0187225405746729,2394,73212,0.03,34,46,3,43,1,0,0,0,0.0262246174574147,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.25,0.5,0.25,,1242,0,0.07,0.125,0.25,0,0,0,1
"CA","95020","114938","06085",0,0,0,,0,0,0,,0,0,0,,0,,,4985,11478,1166,6782,774,5434,10119,0.2492,0.42,0.0043,0.0907,0.0011,0,0.2803,0.0228,0.5893,0.061,0.0466,0.6276,8142,6000,9000,5851.44653793217,5804.2165375899,0.264,0.027,0.073,0.056,-0.059,-121.569842,36.972627,0,0,0,0,0,0,0,1,0,4730,,0.435981665977884,0.0811312993357937,0.319169377539578,0.146838501190981,,0.181296238739114,0.260298051791941,0.226288502665225,0.411008075371533,0.436345196607622,0.0217646705192124,1406.74740455332,36969.7392974814,0.138376127295156,34,46,3,43,1,0,0,0,0.0168791559557634,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,0,,,,,327,0,0,,,0,0,0,1
"CA","95054","118930","06085",3,0.333333333333333,0,10494.6666666667,4,0,0.25,25886,2,0.5,0,33027,9,23135.8888888889,0.333333333333333,8057,15287,1192,6280,1561,10926,10379,0.3709,0.37,0.0065,0.1303,0.0305,0,0.1613,0.035,0.2937,0.4179,0.0921,0.7219,12500,7085,11066.6584199117,8563,5500,0.264,0.027,0.073,0.056,-0.059,-121.980783,37.391935,0,0,0,0,0,0,0,1,0,8256,"06085",0.215557130351411,0.0387677685605903,0.119888282129309,0.590520655300346,0.0352661636583437,0.252965254869791,0.167350287120591,0.168106427090532,0.650479506444322,0.3659,0.0229676076511473,2192,62120,0.058,34,46,3,43,1,0,0,0,0.0352661636583437,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.333333333333333,0.444444444444444,0.222222222222222,,266,0,0.33,0.111111111111111,0.222222222222222,0,0,0,1
"CA","95070","125499","06085",3,0.333333333333333,0.333333333333333,12600.6666666667,3,0,0.333333333333333,25212.6666666667,2,0.5,0,33027,8,23613.4444444444,0.375,7187,14758,1463,5243,1368,9578,10578,0.3786,0.21,0.0053,0.1528,0.0079,0,0.4026,0.0243,0.3005,0.1862,0.0864,0.6179,12112,7000,10945.1070923479,7000,9000,0.264,0.027,0.073,0.056,-0.059,-122.008324,37.26398,0,0,0,0,0,0,0,1,0,7642,"06085",0.461742945905262,0.0056368702559011,0.0351343560836563,0.464497325689396,0.0329885020657846,0.337883276506198,0.176691729323308,0.0589230335494784,0.769589552238806,0.4476,0.0106878464547285,2728,71779,0.021,34,46,3,43,1,0,0,0,0.0329885020657846,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.375,0.375,0.25,,504,0,0.43,0.25,0.25,0,0,0,1
"CA","95128","122746","06085",2,0.5,0,9959,3,0,0.333333333333333,25212.6666666667,2,0.5,0,33027,7,22732.8888888889,0.285714285714286,11016,17967,1358,7994,1157,9293,11143,0.3,0.36,0.0091,0.1054,0.0169,0,0.134,0.0574,0.452,0.2338,0.1228,0.7262,14136,5717,10000,5550,6500,0.264,0.027,0.073,0.056,-0.059,-121.926185,37.315827,0,0,0,0,0,0,0,1,0,10424,"06085",0.393108001056245,0.0423554264589385,0.372458410351201,0.146052284129918,0.0460258780036975,0.163778105090961,0.242089771891096,0.234926253687316,0.417476092255766,0.4695,0.0242733311695465,1459,35708,0.088,34,46,3,43,1,0,0,0,0.0460258780036975,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.285714285714286,0.428571428571429,0.285714285714286,,358,0,0.11,0.142857142857143,0.285714285714286,0,0,0,1
"CA","95135","114266","06085",1,0,0,14627,1,0,0,33738,2,0.5,0,33027,4,27130.6666666667,0.25,11378,18625,1358,7994,874,7017,11971,0.3184,0.43,0.0065,0.0424,0.016,0,0.0606,0.0221,0.4324,0.3839,0.101,0.6292,14665,7300,8000,6578.04231788514,6762.82663248018,0.264,0.027,0.073,0.056,-0.059,-121.76561,37.30167,0,0,0,0,0,0,0,1,0,11095,"06085",0.283056142607737,0.0114858035468161,0.145594045759441,0.541900211338785,0.0179637967472209,0.323347363254968,0.396753832281335,0.0651333197638917,0.573823380566802,0.4105,0.0221397716430598,2120,58623.8844174003,0.037,34,46,3,43,1,0,0,0,0.0179637967472209,399.681005039883,605.478196917648,0.657960024850226,0.636209280227078,1,0.25,0.25,0.5,,738,0,0.11,0,0.25,0,0,0,1
